Skill,Language,Confidence
Project Planning,en,0.6418827772140503
Project Retail,en,0.5744947195053101
Project Sales,en,0.42556408047676086
Project Scheduling,en,0.7488828301429749
Project Scheduling & Monitoring,en,0.6884946823120117
Project Sites,en,0.535172700881958
Project Timeline,en,0.4597761929035187
Project Tracking,en,0.5184005498886108
Project control,en,0.6200452446937561
Projection Mapping,en,0.5626958012580872
Prok Sheet,hu,0.1850440800189972
Prometheus,en,0.33224475383758545
Promo,pt,0.34275010228157043
Promo Activation,en,0.5240713357925415
Promotion Execution,en,0.7432299852371216
Promotional Campagin Planning,en,0.4872341752052307
Prompt AI,en,0.2162477672100067
Prompt Engineer,en,0.8679913878440857
Prompt Engineering,en,0.4320976734161377
Prompt Enginner,de,0.33466485142707825
Prompting,pl,0.3310290575027466
Promql,cs,0.13223759829998016
Promt Engginer,id,0.34161362051963806
Proof Of Concept (poc),en,0.20482005178928375
Proofreading,en,0.44366616010665894
Property Bidding,en,0.583317756652832
Property Customer Service,en,0.6220448017120361
Property Front Desk,en,0.6867446899414062
Property Knowledge,en,0.5057597160339355
Property Management,en,0.49535802006721497
Property Sale,en,0.5862187743186951
Property Sales,en,0.38438913226127625
Proposal & Rfp Writing,en,0.8304060697555542
Proposal Development,en,0.709782600402832
Proposal Writing,en,0.8069406151771545
Prosedur Resep Obat,en,0.42872354388237
Proses Accounting,en,0.661366879940033
Proses Transaksi Trading,fi,0.2646247148513794
Prospecting,en,0.8474231958389282
Prospecting Skills,en,0.8224180936813354
Prospek Potensial Klien,id,0.16596944630146027
Prosthodontia,en,0.2741483151912689
Prostodonsi,id,0.397217720746994
Prostodonsia,hr,0.17447693645954132
Prototyping,en,0.3886186480522156
Proven Track Record In Achieving Sales Targets,en,0.7573672533035278
Proxmox,uk,0.11331059783697128
Proxmox (virtualisasi),id,0.45014405250549316
Proyek Infrastruktur,id,0.1959885060787201
Proyek Komersial,id,0.49557721614837646
Proyek Residensial,en,0.3376014232635498
Proyek Rumah Sakit,id,0.7931272387504578
Proyektor,id,0.23972691595554352
Psak73,en,0.7794763445854187
Psikologi Anak,id,0.6068288087844849
Psikologi Klinis,eo,0.3385878801345825
Psikoterapi,id,0.26296135783195496
Psikotes,id,0.13169722259044647
Psikotest,jv,0.13847233355045319
Psychoeducation,en,0.43187007308006287
Psychological Assessment,en,0.6578646898269653
Psychometric Tools,en,0.344478964805603
Psychometrics,en,0.1913461834192276
Psychotherapy,en,0.3295667767524719
Ptsl,de,0.4637131094932556
Public Area,en,0.8953900933265686
Public Cloud,en,0.7223585247993469
Public Cloude Provider,en,0.7699042558670044
Public Policy,en,0.7834504246711731
Public Relations,en,0.6631515026092529
Public Relations Management,en,0.6244048476219177
Public Services,en,0.8101154565811157
Public Speaking,en,0.8426914215087891
Public-Private Partnership (PPP),en,0.6281260251998901
Publick Speaking,en,0.5244588851928711
Punctual,es,0.5269390940666199
Punya Leadership,en,0.7721240520477295
Punya Visi,id,0.590143620967865
Puppeteer,en,0.5340641736984253
Purchase Order,en,0.8242655396461487
Purchasing,en,0.5728050470352173
Purchasing Negotiation,en,0.8356929421424866
Purchasing),es,0.6170109510421753
Pv Surya,en,0.4705639183521271
PyTorch,en,0.40910446643829346
Pyspark,de,0.3835696578025818
Python,en,0.14260214567184448
Python Numpy,en,0.40794917941093445
Pyton/r,en,0.5990973114967346
QA Automation,en,0.3605124354362488
QA Documentation,en,0.28936442732810974
QA Engineer,en,0.9776632785797119
QA Testing,en,0.5818160772323608
QGIS,fa,0.404556542634964
QMS,en,0.25175216794013977
Qa Application,en,0.5719818472862244
Qa Bank,en,0.5698436498641968
Qa Test Cases,en,0.42950841784477234
Qa Tools Usage,en,0.2534962594509125
Qc,he,0.6102005839347839
Qc Pakaian,en,0.45193368196487427
Qerp,en,0.9476595520973206
Qeue,de,0.3744223117828369
Qgz Mapping,it,0.6644089221954346
Qlik Sense,tr,0.3178732395172119
Qsfp,uk,0.18635983765125275
Qt,ru,0.3930066227912903
Qualitative Research,en,0.6242322325706482
Quality Assurance,en,0.7542799115180969
Quality Assurance F&b,en,0.3826749324798584
Quality Assurance Management,en,0.6885557770729065
Quality Assurance System,en,0.6902052164077759
Quality Control,en,0.7099336981773376
Quality Control & Food Safety Awareness,en,0.6912603974342346
Quality Control (qc) Produksi,id,0.39788955450057983
Quality Control Coordination,en,0.6292836666107178
Quality Management,en,0.7095432281494141
Quality Management System,en,0.6555324792861938
Quality Standard & Compliance,en,0.6558414697647095
Quantitative Analytics,en,0.5807828307151794
Quantitative Research,en,0.545272946357727
Quantity Take Off,en,0.41018837690353394
Quantity Take-off (qto),it,0.3818782567977905
Quantity surveying,en,0.5988519787788391
Quarkus,sl,0.14186476171016693
Query,en,0.7946228981018066
Query Database,en,0.2954785227775574
Query Optimization,en,0.8151695132255554
Question Making,en,0.6198079586029053
Quick Surface,en,0.543370246887207
QuickBooks,en,0.702731192111969
Quinos Point Of Sales,en,0.3736615478992462
Quite Strong Physique,fr,0.6243694424629211
Quotation,en,0.5579627752304077
Quran Berirama,en,0.16101685166358948
Quran Bersertifikasi,id,0.5663359761238098
R Language,en,0.3920716941356659
R Programming,en,0.6726586222648621
R&D Team Management,en,0.4329170286655426
RAB & BoQ,en,0.23189710080623627
RDBMS,en,0.6988517642021179
RDMBS,en,0.4553894102573395
REACTJS,he,0.34541112184524536
REST API,en,0.4456668496131897
REST API Development,en,0.6009875535964966
REST API Testing,en,0.5806924700737
RESTful API,en,0.6667773723602295
RESTful APIs,en,0.5778496265411377
RHEL,bn,0.24835699796676636
RNN/LSTM,en,0.988772451877594
ROAS,ms,0.14373594522476196
ROI,sv,0.7857080101966858
RPA,pl,0.7874215245246887
RPTKA,es,0.34723514318466187
RSPO,en,0.5568392276763916
Rab & Boq,en,0.2862794101238251
Rab Boq,en,0.3147734999656677
Rab Mep,fi,0.17625798285007477
Rab Sipil,en,0.24258695542812347
RabbitMQ,uk,0.2268744260072708
Radiation Safety Control,en,0.6694226264953613
Radio Broadcasting,en,0.7283979058265686
Radio Host,en,0.6575168967247009
Radio Komunikasi,id,0.5835884213447571
Radiografer,no,0.2664654850959778
Radiographer,en,0.8982319235801697
Radiologi,da,0.1298542320728302
Radiology,en,0.33497196435928345
Raid,en,0.6842065453529358
Rajin,en,0.3360656201839447
Rajin Dan Ulet,en,0.2071923166513443
Ramah,en,0.7167526483535767
Ramah Anak,id,0.37113913893699646
Ramen,ca,0.2054353803396225
Rancangan Anggaran Biaya Bangunan,id,0.5965179800987244
Range Of Motion,en,0.4781354069709778
Rapi,it,0.2788968086242676
Rapid Prototyping,en,0.44110628962516785
Rapih,id,0.26513421535491943
Rasa Bersyukur,id,0.44654008746147156
Rasa Memiliki,id,0.7444223165512085
Rasa Memiliki Sekolah,id,0.725331723690033
Raspberry Pi,en,0.2850953936576843
Raw Material Usage,es,0.2238057404756546
Rbac,hy,0.1486235111951828
Rdp,en,0.9980248212814331
Rds,en,0.999970555305481
React,en,0.35440054535865784
React 19,en,0.29542291164398193
React JS,en,0.5943233370780945
React Js,cs,0.8349706530570984
React Native,en,0.7398070096969604
React.js,ja,0.3149043917655945
React18,fr,0.1630578339099884
ReactJS,en,0.3402843773365021
ReactJs,nl,0.3523857593536377
Reactnative,en,0.42358139157295227
Reactrouter,nl,0.385748028755188
Real Estate,en,0.562676191329956
Real Estate Appraisal,en,0.7183998227119446
Real Estate Bidding,en,0.6421459317207336
Real Estate Business,en,0.6216866374015808
Real Estate Development,en,0.6297562122344971
Real Estate Investment Planning,en,0.7369804382324219
Real Estate Law,en,0.640585720539093
Real Estate Marketing,en,0.6193369030952454
Real Estate Planning,en,0.6394291520118713
Real Estate Sales,en,0.4848833978176117
Real-Time Operating System (RTOS),en,0.3022940456867218
Reasearch & Analysis,en,0.40628838539123535
Receiving & Invoice Control,en,0.930559515953064
Reception Consultation,en,0.28487953543663025
Recolour,en,0.38405513763427734
Recommendation Algorithm,en,0.5352190732955933
Reconciliastion & Aging Control,en,0.3482033312320709
Record To Report,en,0.5204538702964783
Recovery System,en,0.5827622413635254
Recruiting,en,0.9047452211380005
Recruitment,en,0.8972198367118835
Recruitment & Onboarding,en,0.8920570611953735
Recruitment & Selection,en,0.904192328453064
Recruitment & Talent Acquisition,en,0.8635232448577881
Recruitment Driver,en,0.8801587820053101
Recruitment Specialist,en,0.8695443272590637
Red Hat,de,0.5555425882339478
Red Hat Enterprise Linux,en,0.26316511631011963
Red Hat Linux,de,0.3227092921733856
Red Hat Openstack Platform (rhosp),en,0.4843270480632782
RedPanda,en,0.38657379150390625
Redis,de,0.1706950068473816
Redshift,pl,0.6169318556785583
Redundant Array Of Independent Disks,en,0.40577828884124756
Redux,en,0.7406222820281982
Reels,en,0.46421560645103455
Reels Video Editing,en,0.5104789137840271
Referigrasi,it,0.6744667291641235
Reformer Pilates,en,0.74431973695755
Reformulasi & Adjustment Aroma,en,0.5905159115791321
Refraction Test,en,0.272610604763031
Refrigerator Repair,en,0.440450519323349
Regional Market Expansion,en,0.7483972907066345
Regional P&l Management,en,0.49016156792640686
Regional Sales,en,0.5210868716239929
Regression Analysis,en,0.35703641176223755
Regression Testing,en,0.495361328125
Regulasi K3,en,0.4756391644477844
Regulasi Pertambangan,id,0.7035326361656189
Regulasi export Import,en,0.4162236750125885
Regulation And Control Algorithm,en,0.6281340718269348
Regulatory Affairs,en,0.8482009768486023
Regulatory Compliance,en,0.8320139646530151
Regulatory Compliance (ojk,en,0.80118727684021
Regulatory Expertise,en,0.6913118362426758
Regulatory Frameworks,en,0.7345154285430908
Regulatory Import,en,0.7043673992156982
Regulatory Lokal,en,0.5296686887741089
Rehabilitation,en,0.701316237449646
Reimbursement Management,de,0.34438419342041016
Reinforcement Detailing,en,0.6619759202003479
Reinforcement Learning,en,0.7242250442504883
Rekam Medis,de,0.205873504281044
Rekomendasi Terapi,sq,0.21292071044445038
Rekonsialisasi Pph,sv,0.3560744524002075
Rekonsialisasi Ppn,id,0.37999656796455383
Rekonsiliasi Beban,id,0.2421879768371582
Rekonsiliasi Data,id,0.19710581004619598
Rekonsiliasi Fiskal,id,0.3627375662326813
Rekonsiliasi Kas (cash Opname),nl,0.21840715408325195
Rekonsiliasi Piutang,id,0.5601316094398499
Rekrutmen Massal,en,0.5422229766845703
Rekrutment Driver,en,0.6656230092048645
Relatable),es,0.7662782669067383
Relational Database Management Systems,en,0.38487425446510315
Relational Databases,en,0.3538377285003662
Relationship Building,en,0.7933307886123657
Relationship Management,en,0.6194081902503967
Relaxation Massage,en,0.40060678124427795
Relay,de,0.33545491099357605
Reliability Engineering,en,0.828677237033844
Reliability Maintenance,en,0.7363067269325256
Reliable,en,0.9143487215042114
Religius,nl,0.13725562393665314
Remidial,en,0.42352619767189026
Remote Discipline,en,0.5977774858474731
Remote Sensing,en,0.47052091360092163
Remote Support,en,0.8145580887794495
Remote Support Tools,en,0.7594077587127686
Rencana Anggaran Biaya,id,0.5682977437973022
Rencana Dan Strategis Dalam Rencana Kerja Dan Anggaran Yayasan (rkay),id,0.4229121506214142
Rendering,en,0.40699222683906555
Rendering Software,en,0.3862970471382141
Renovation Project Management,en,0.6315209865570068
Rental,en,0.3667587339878082
Rental Alat Berat,en,0.27093154191970825
Repaint,en,0.968975305557251
Repair Sepatu / Tas,id,0.5123461484909058
Repairing,en,0.7497800588607788
Reparasi Tas Kulit,id,0.3502395451068878
Repeat Order,en,0.8533687591552734
Report Data Penjualan Weekly,en,0.4165514409542084
Report Handling,en,0.28244948387145996
Report Writing,en,0.7469010353088379
Reporting & Documentation,en,0.8204107284545898
Reporting And Evaluation,en,0.8314829468727112
Requirement Gathering & Analysis,en,0.44779831171035767
Requirements Analysis,en,0.5322202444076538
Requirements Gathering,en,0.5835459232330322
Resataurant Japanese,en,0.759893536567688
Research,en,0.47951066493988037
Research & Market Analysis,en,0.5644803047180176
Research & Market Awareness,en,0.6754727363586426
Research Methodology,en,0.5170699954032898
Research Potential Customers,en,0.6425457000732422
Research Skills,en,0.6159554719924927
Research and Development (R&D),en,0.7840210199356079
Reseller,en,0.765178918838501
Reservasi,en,0.34280067682266235
Reservation,en,0.7266295552253723
Residential Fire Control,en,0.6747758388519287
Resilience,en,0.5308711528778076
Resin Casting,en,0.6038495898246765
Resistance Welding,en,0.6740252375602722
Resource Allocation,en,0.6498780250549316
Resource Tuning),en,0.31208285689353943
Respiratory Medicine,en,0.494665265083313
Responsible,en,0.8766178488731384
Responsive,en,0.9815004467964172
Responsive & Proactive,en,0.9313883781433105
Responsive Testing,en,0.9383501410484314
Responsive Web Design,en,0.8460392951965332
Rest Api & Graphql Design,en,0.5590583086013794
Restaurant Cashier,en,0.451327919960022
Restaurant Cooking,en,0.6757786273956299
Restaurant Management,en,0.6134463548660278
Restaurant Reception,en,0.5082070231437683
Restaurant Security,en,0.6530223488807678
Restful API,en,0.4498755633831024
Restitusi Pajak,fi,0.2080954760313034
Restoran Nusantara,id,0.248461052775383
Restoran Thai,en,0.3684382736682892
Results Focused,en,0.8770939111709595
Retail Management,en,0.5781331062316895
Retail Math & Analytics,en,0.45267555117607117
Retail Operation,en,0.8183898329734802
Retail Operations,en,0.750320315361023
Retention Strategy,en,0.5263137221336365
Retrieval Augmented Generation,en,0.41700708866119385
Retrofit,en,0.16451510787010193
Revenue Calculation,en,0.49066776037216187
Revenue Driven,en,0.579719603061676
Revenue-driven Strategy,en,0.7799195051193237
Reverse Engineering,en,0.6503363847732544
Reverse Proxy,en,0.3319889008998871
Reviewing Content,en,0.5423265695571899
Reviewing Questions,en,0.7855706810951233
Revit,pt,0.3741130828857422
Rfa,en,0.6206395626068115
Rhcos,en,0.6002459526062012
Rhino,en,0.446599543094635
Rhinoceros,en,0.21394683420658112
Rigging,en,0.29146841168403625
Riset Keyword,sv,0.19521041214466095
Riset Keyword & Kompetitor,en,0.13466249406337738
Riset Produk Fashion,sv,0.34189870953559875
Riset tren fashion,en,0.2360364943742752
Risiko Bisnis,id,0.3722275495529175
Risk  Asessment & Jsa,da,0.247269868850708
Risk Analysis,en,0.39164912700653076
Risk Analytics,en,0.5198261141777039
Risk Assessment,en,0.7619654536247253
Risk Assessment & Mitigation,en,0.75639408826828
Risk Awareness,en,0.6634697318077087
Risk Control,en,0.47120341658592224
Risk Internal Control Consulting,en,0.6486052870750427
Risk Management,en,0.5561981201171875
Risk Monitoring,en,0.625244140625
Ritel Fashion,sl,0.15877313911914825
Riverpod,en,0.4339403212070465
Rmm,en,0.22275367379188538
Rnd Food,en,0.25452691316604614
Roas,pt,0.3742983043193817
Roating Coffe,en,0.7946524620056152
Roblox,en,0.3498968482017517
Robot Framework,en,0.5069819092750549
Robot Operating System (ROS),en,0.6379905343055725
Robotic Process Automation,en,0.5159677267074585
Robotic Process Automation (rpa),en,0.38726139068603516
Robotic System,en,0.5184572339057922
Robotics,en,0.47432681918144226
Robots.txt,en,0.6660801768302917
Rocket Aldon,en,0.4019160866737366
Roi,fr,0.9855777025222778
Roller Blinds,en,0.19842831790447235
Room Management,en,0.5914236903190613
Root Cause Analysis,en,0.275881290435791
Root Cause Analytics,en,0.3740832209587097
Roti Manis,en,0.49451473355293274
Route Optimization,en,0.8653186559677124
Route Planning,en,0.8680190443992615
Router Configuration,en,0.42874863743782043
Routing,en,0.7476293444633484
Routing Statis Dan Dinamis,en,0.42480361461639404
Routing Switching,en,0.6714670062065125
Royalitas,id,0.22831280529499054
Rpa End To End,en,0.09685863554477692
Rpg,id,0.7584072351455688
Rpg As400,id,0.30140891671180725
Ruby,en,0.3697730302810669
Ruby on Rails,en,0.6912921667098999
Rule Hrd,en,0.3504081070423126
Rumah Potong Ayam,id,0.5936213135719299
Run Promotion,en,0.7380326986312866
Rundown Acara,en,0.30338674783706665
Runner,en,0.706871747970581
Russian Language,en,0.6791389584541321
Rust,en,0.37093496322631836
RxJS,he,0.7261004447937012
RxSwift,fi,0.4326436221599579
S Curve,en,0.8576264381408691
S-curve,en,0.9079787135124207
S/4,en,0.6815950274467468
S/4 Hana,en,0.6852563619613647
SAAP2000,en,0.8716711401939392
SAP,en,0.39774054288864136
SAP ABAP,en,0.5422207713127136
SAP B1,en,0.41501384973526
SAP Business One,en,0.5754420161247253
SAP ERP,pl,0.7475947737693787
SAP Module PP,ca,0.10609616339206696
SAP PP,id,0.30946069955825806
SAP QM,en,0.3380414843559265
SAP SD,id,0.5347049236297607
SAP2000,en,0.6465083360671997
SAST/DAST,de,0.7065706849098206
SCADA,no,0.21778737008571625
SDK Development,en,0.6861345171928406
SDLC,en,0.7016085982322693
SDN,id,0.6533461213111877
SEMPOA,en,0.4571758508682251
SEMrush,fr,0.454679012298584
SEO Marketplace,en,0.7339930534362793
SFA,en,0.5572134256362915
SIM A,en,0.32448697090148926
SIM B,de,0.5220521092414856
SIM B1,en,0.20949916541576385
SIM B1 Umum,id,0.3489032983779907
SIM BII,uk,0.20007109642028809
SIT & UAT,zh,0.2909507751464844
SKBDN,en,0.5476064682006836
SKU Management,en,0.6544516086578369
SLDC,ja,0.27217960357666016
SLIMS,fi,0.6644036173820496
SMARTY,id,0.26225629448890686
SMK3,id,0.5875362753868103
SNI,id,0.598858654499054
SNI Certification,en,0.6421089172363281
SOAP,en,0.34422528743743896
SOP,it,0.3506190776824951
SP2DK,en,0.3554026782512665
SPG,de,0.32992133498191833
SPT,en,0.8789357542991638
SQL,en,0.17413119971752167
SQL Database,en,0.08746844530105591
SQL Query,en,0.6081695556640625
SQLAlchemy,pt,0.2731010615825653
SQLMap,ja,0.6288053393363953
SQLServer,de,0.22928157448768616
SQLite,lt,0.1670798361301422
SSAS,en,0.45053228735923767
SSIS,en,0.804351270198822
SSRS,lt,0.2365727573633194
STLC,en,0.7122324705123901
STP,ja,0.4237346649169922
SVN,kk,0.2464844286441803
SaaS,en,0.5087301135063171
Saas Literacy,en,0.42371445894241333
Sabar,en,0.1961369812488556
Sablon Plastik,hu,0.46048203110694885
Safe Driving,en,0.8117205500602722
Safety,en,0.6788077354431152
Safety & Compliance,en,0.6795962452888489
Safety & Hygiene,en,0.4878050982952118
Safety Awareness,en,0.6910391449928284
Safety Compliance,en,0.7361813187599182
Safety Driving,en,0.7691618204116821
Safety Inspection,en,0.7516361474990845
Safety Management,en,0.6122215986251831
Safety Management Systems,en,0.5751541256904602
Safety Riding,en,0.6666622161865234
Safety and Environment,en,0.8382229804992676
Safety patrol,en,0.8489763140678406
Salah Satu Kitab Fikih Madzhab Syafi,ms,0.755531370639801
Salary Calculation,en,0.5317072868347168
Salary Grading,en,0.6826810836791992
Sales & Marketing,en,0.4814193844795227
Sales & Negotiation,en,0.7920992970466614
Sales & Target Oriented,en,0.7616336345672607
Sales &negotiation Skill,en,0.7991260886192322
Sales Admin,en,0.38150060176849365
Sales Administration,en,0.5971122980117798
Sales Admistrasi,en,0.34693050384521484
Sales Advisor,en,0.6272739768028259
Sales Analysis,en,0.33844491839408875
Sales B2C,es,0.22571034729480743
Sales Canvassing,en,0.6551311612129211
Sales Closing,en,0.5967000126838684
Sales Consumer Goods,en,0.582661509513855
Sales Coverage Mapping,en,0.8592059016227722
Sales Data Analyst,en,0.40310341119766235
Sales Distribution,fr,0.33545035123825073
Sales Energy,en,0.6085457801818848
Sales Engineer,en,0.9523508548736572
Sales Engineering,en,0.6335287690162659
Sales FMCG,pl,0.3177644908428192
Sales Food & Beverage,en,0.5777820944786072
Sales Force Mapping,en,0.6719607710838318
Sales Forecasting,en,0.6333370208740234
Sales Funding,en,0.5178243517875671
Sales Gt,en,0.4871949255466461
Sales Horeca,en,0.3039868175983429
Sales IT,en,0.3157402575016022
Sales Keliling,en,0.3007167875766754
Sales Lapangan,id,0.3099316656589508
Sales Leadership,en,0.8280425667762756
Sales MT,en,0.44927066564559937
Sales Management,en,0.46057528257369995
Sales Manufacturing,en,0.6447437405586243
Sales Manufature,en,0.7108454704284668
Sales Matrics,en,0.3037561774253845
Sales Office Reception,en,0.43126019835472107
Sales Offline,en,0.3845883905887604
Sales Operations,en,0.6605238914489746
Sales Penjualan,id,0.4142157733440399
Sales Pitching,en,0.6959507465362549
Sales Planning,en,0.5831543803215027
Sales Promotion Girls,en,0.617938756942749
Sales Promotor,en,0.5288010239601135
Sales Prospecting,en,0.7153124809265137
Sales Recruitment,en,0.895110547542572
Sales Skills Training,en,0.8214020729064941
Sales Strategy,en,0.5325312614440918
Sales Supervisor,en,0.4824470579624176
Sales Supervisory,en,0.7099498510360718
Sales Taking Order,en,0.789551854133606
Sales Target,en,0.7452817559242249
Sales Team HRBP,en,0.29560601711273193
Sales and Marketing,en,0.81967693567276
Sales leadership,en,0.8467417359352112
Salesforce,en,0.40804150700569153
Salesgt,es,0.5278502106666565
Salon,en,0.41856086254119873
Sample Analysis,en,0.4524836540222168
Sample Preparation,en,0.6878201961517334
Sampling,en,0.6488552689552307
Sampling & Testing,en,0.6184506416320801
San,ceb,0.3036549389362335
San & Nas,en,0.18007652461528778
Sanding,en,0.7039828300476074
Sanggup Bekerja Didalam Tekanan,id,0.2986968755722046
Sanggup Kerja Over Time,id,0.35931140184402466
Sanitasi & Hygene,en,0.5128074288368225
Sap / Wms System,en,0.4791342318058014
Sap Finance,en,0.33694174885749817
Sap Pi,id,0.1761435866355896
Sap Presales,es,0.29466480016708374
Sap Sm,en,0.7084214687347412
Sarana & Prasarana,en,0.4100576937198639
Sast / Dast / Sca Tools,en,0.38439086079597473
Satpam,en,0.7986215353012085
Satuan Pakaian,en,0.3086259663105011
Sauce,en,0.3429865539073944
Sc-wan,en,0.23554742336273193
Scafolding And Riging,en,0.6081008315086365
Scala,en,0.2723686695098877
Scaling,en,0.5395033955574036
Scalling,en,0.512052595615387
Scanner Autel,en,0.5171061754226685
Scanner Automotive,en,0.7135039567947388
Scathup,en,0.87195885181427
Scenario Development,en,0.32612740993499756
Schedule Management,en,0.5944485068321228
Scheduling,en,0.8463630080223083
Schematic Diagram,en,0.44263380765914917
Schematik Diagram Gardu Induk,id,0.23287230730056763
Schneider,de,0.18500596284866333
School Management And Operation,en,0.835096001625061
School Partnership,en,0.955836832523346
Science,en,0.24417592585086823
Scientific Research,en,0.43721380829811096
Scientific Writing,en,0.6283282041549683
Scikit-learn,en,0.1929803043603897
Scm Manager,en,0.4994027316570282
Scm Tools,en,0.3991418778896332
Scope Management,en,0.6763904094696045
Scratch,en,0.1766114979982376
Screaming Frog,en,0.35522663593292236
Screaning Data,en,0.635638415813446
Screen Repair,en,0.49262192845344543
Screening CV,en,0.39887717366218567
Screenwriting,en,0.9221771359443665
Script Automation,en,0.4117983281612396
Script Reading,en,0.7198461890220642
Script Understanding & Delivery,en,0.5188933610916138
Script Writing,en,0.7403920292854309
Scriptcase,en,0.1857740432024002
Scripting,en,0.8538002967834473
Scriptwriting,en,0.863559365272522
Scriptwriting (multi Angle),en,0.6657853126525879
Scrum,de,0.2645110487937927
Scrum And Waterfall,en,0.3181121051311493
Scrum Framework,en,0.3931090235710144
Scuba Diving,en,0.6190424561500549
Sdwan,de,0.36137858033180237
Sdwan Engineer,en,0.937477707862854
Seafood Expert,en,0.6142750978469849
Seafood Preparation,en,0.794037938117981
Search Algorithms,en,0.49997884035110474
Search Engine Marketing,en,0.4849514663219452
Search Engine Marketing (SEM),en,0.45718902349472046
Search Engine Optimization (SEO),en,0.760941743850708
Searh Engine Marketing,en,0.5947107672691345
Seasoning R&D,en,0.5084050297737122
Secretarial Skills,en,0.588499128818512
Secretary,en,0.9670440554618835
Secure Code Review,en,0.3990248739719391
Securitas,en,0.22155100107192993
Security,en,0.5879606604576111
Security Alerts,en,0.6196061968803406
Security Analyst,en,0.5215815901756287
Security Audit,en,0.5610226988792419
Security Concepts,en,0.6076095104217529
Security Endpoint,en,0.5653890371322632
Security Information & Event Management,en,0.500889778137207
Security Management,en,0.5767325162887573
Security Operation Center,en,0.7874578833580017
Security Operation and Maintenance,en,0.8263024687767029
Security Operations Center,en,0.741772472858429
Security Presales,en,0.4490694999694824
Security System,en,0.548497200012207
Security Testing,en,0.6455824375152588
Security-aware Engineering,en,0.7215177416801453
Seedance,en,0.6282548308372498
Sehat Dan Amanah,id,0.4359692633152008
Sehat Fisik Dan Jasmani,id,0.38987427949905396
Sejarah Indonesia,id,0.8292320370674133
Sejarah Peradaban Islam,id,0.6740461587905884
Sekuritas,eo,0.33807072043418884
Selenium,es,0.09669172763824463
Selenium Testing,en,0.3060731291770935
Selenium WebDriver,es,0.16251811385154724
Self Confidence,en,0.5341906547546387
Self Confident,en,0.5301828384399414
Self Development,en,0.7032756805419922
Self Learning,en,0.7366873025894165
Self Loader,en,0.33769717812538147
Self-Driving Tours,en,0.7114025354385376
Self-confidence,en,0.9146347641944885
Self-confident,en,0.9274268746376038
Self-driven & Target-oriented,en,0.8623708486557007
Self-driven Logic,en,0.8647233247756958
Self-hosted Infrastructure,en,0.8951444625854492
Self-management,en,0.9494296908378601
Seller Center Management,en,0.5587800741195679
Selling,en,0.5607547163963318
Selling Ict Product Solution & Management,en,0.601248025894165
Selling Skill,en,0.6534866094589233
Selling To Fsi Accounts,en,0.6308302879333496
Selling Up,en,0.42457419633865356
Selling skill,en,0.6155129671096802
Semangat Bekerja,id,0.5391120910644531
Semangat Dalam Bekerja,id,0.7537302374839783
Semangat Kerja,id,0.3516579270362854
Sempoa,sv,0.4046715199947357
Senang Matematika,id,0.3457518219947815
Seni Musik,de,0.34864118695259094
Seni Rupa,en,0.44852057099342346
Seni Suara,ms,0.4141055941581726
Seniman,tr,0.7417981028556824
Senior Market Research Analyst,en,0.8095405697822571
Sensor Integration,en,0.45557233691215515
Sensory & Organoleptic,en,0.3530943989753723
Sensory Integrasi,en,0.4293307662010193
Sensory Test,en,0.5885332226753235
Sensory Training,en,0.8877474069595337
Seo & Web Maintenance,en,0.2447860836982727
Seo Management,en,0.4533560574054718
Seo Marketplace,en,0.7712962031364441
Sequelize,en,0.4866350591182709
Serabutan Flexible,en,0.21432770788669586
Seri Kain,tr,0.137873113155365
Serius Bekerja,id,0.627672016620636
Serta Memiliki Kemampuan Memimpin Yang Mumpuni,id,0.6244109272956848
Sertifikasi Brevet A & B,id,0.2758450508117676
Sertifikasi Chrp,id,0.5877746939659119
Sertifikasi Confined Space Entry,id,0.20329736173152924
Sertifikasi Produk,id,0.8692204356193542
Sertifikat Brevet A & B,de,0.5168834924697876
Sertifikat Hsk,id,0.3781316578388214
Sertifikat Kapal,id,0.32447144389152527
Sertifikat Pop,id,0.4705085754394531
Server Architecture,en,0.33057236671447754
Server Management,en,0.3723633289337158
Server Operation And Maintenance,en,0.5413812398910522
Server System Security,en,0.4049396216869354
Server Technical Support,en,0.6452508568763733
Service Ac,en,0.5781627893447876
Service Advisor Asuransi,en,0.6652446389198303
Service Air Condionter,en,0.26596957445144653
Service Blueprint,en,0.5517720580101013
Service Blueprint Audit,en,0.5435153841972351
Service Care,en,0.5548456907272339
Service Delivery,en,0.6001216769218445
Service Desk,en,0.7247743010520935
Service Excellence,en,0.6776065230369568
Service Excellence & Customer Experience,en,0.615536630153656
Service Exellent,en,0.30952876806259155
Service Hp,en,0.781207263469696
Service Level Agreement,en,0.7596830725669861
Service Level Management,en,0.5983816981315613
Service Oriented,en,0.7994498014450073
Service Recovery Management,en,0.6347070932388306
Service Reporting,en,0.9612340927124023
Service excellent,en,0.7780524492263794
Service-Oriented Architecture (SOA),en,0.6305235028266907
Serving,en,0.7274481058120728
Servis Laptop,en,0.26608890295028687
Servomotor,en,0.419832319021225
Set Up Scenes,en,0.3348555862903595
Setrika,de,0.50056391954422
Setrika Pakaian,ms,0.32980427145957947
Setting Mesin,en,0.32028728723526
Setting Mesin Rajut,en,0.5071061253547668
Settingan Box,id,0.234583780169487
Sewing,en,0.5763995051383972
Sfa,en,0.8270952105522156
